461.000000 0.053222 0.051973 1.375899
462.000000 0.053171 0.051810 1.378496
463.000000 0.053119 0.051642 1.381175
464.000000 0.053067 0.051475 1.383853
465.000000 0.053129 0.052000 1.376318
466.000000 0.053192 0.052528 1.368824
467.000000 0.053256 0.053035 1.361689
468.000000 0.053320 0.053544 1.354594
469.000000 0.053346 0.053814 1.350939
470.000000 0.053371 0.054086 1.347285
471.000000 0.053396 0.054356 1.343670
472.000000 0.053422 0.054631 1.340015
473.000000 0.053483 0.055115 1.333520
474.000000 0.053546 0.055606 1.326986
475.000000 0.053606 0.056078 1.320760
476.000000 0.053669 0.056558 1.314495
477.000000 0.053660 0.056613 1.313910
478.000000 0.053651 0.056665 1.313365
479.000000 0.053642 0.056724 1.312740
480.000000 0.053632 0.056783 1.312115
481.000000 0.053818 0.058002 1.296331
482.000000 0.054014 0.059247 1.280586
483.000000 0.054204 0.060437 1.265881
484.000000 0.054402 0.061650 1.251216
485.000000 0.054500 0.062288 1.243687
486.000000 0.054601 0.062930 1.236197
487.000000 0.054699 0.063556 1.228977
488.000000 0.054801 0.064189 1.221757
489.000000 0.055115 0.065935 1.202017
490.000000 0.055096 0.065953 1.201997
491.000000 0.055428 0.067749 1.182297
492.000000 0.055749 0.069446 1.164237
493.000000 0.056088 0.071189 1.146177
494.000000 0.056237 0.071947 1.138487
495.000000 0.056389 0.072715 1.130797
496.000000 0.056704 0.074278 1.115417
497.000000 0.057008 0.075767 1.101116
498.000000 0.057325 0.077297 1.086775
499.000000 0.058092 0.080726 1.055514
500.000000 0.058933 0.084331 1.024253
501.000000 0.059727 0.087615 0.997112
502.000000 0.060587 0.091040 0.970012
503.000000 0.062117 0.096774 0.927071
504.000000 0.063859 0.102936 0.884130
505.000000 0.065461 0.108332 0.848990
506.000000 0.067244 0.114071 0.813850
507.000000 0.068881 0.119131 0.784631
508.000000 0.070671 0.124461 0.755451
509.000000 0.072355 0.129307 0.730253
510.000000 0.074176 0.134378 0.705113
511.000000 0.076619 0.140903 0.674414
512.000000 0.079318 0.147827 0.643754
513.000000 0.081829 0.154046 0.617775
514.000000 0.084574 0.160622 0.591756
515.000000 0.091163 0.175566 0.537497
516.000000 0.094378 0.182515 0.514358
517.000000 0.097873 0.189842 0.491219
518.000000 0.101149 0.196535 0.471160
519.000000 0.104672 0.203547 0.451141
520.000000 0.107990 0.210007 0.433562
521.000000 0.111538 0.216766 0.415983
522.000000 0.113510 0.220524 0.406644
523.000000 0.115555 0.224382 0.397305
524.000000 0.117527 0.228068 0.388606
525.000000 0.119569 0.231848 0.379906
526.000000 0.120836 0.234234 0.374606
527.000000 0.122140 0.236675 0.369266
528.000000 0.123401 0.239026 0.364205
529.000000 0.124700 0.241428 0.359105
530.000000 0.124673 0.241539 0.359085
531.000000 0.125068 0.242380 0.357465
532.000000 0.125477 0.243244 0.355805
533.000000 0.125867 0.244079 0.354225
534.000000 0.126269 0.244936 0.352605
535.000000 0.127210 0.246720 0.349027
536.000000 0.128153 0.248503 0.345488
537.000000 0.129087 0.250273 0.342029
538.000000 0.130023 0.252041 0.338610
539.000000 0.130741 0.253434 0.335992
540.000000 0.131455 0.254818 0.333413
541.000000 0.132169 0.256183 0.330874
542.000000 0.132891 0.257559 0.328336
543.000000 0.133571 0.258868 0.325957
544.000000 0.134247 0.260166 0.323619
545.000000 0.134912 0.261467 0.321321
546.000000 0.135584 0.262777 0.319023
547.000000 0.136275 0.264120 0.316685
548.000000 0.136961 0.265452 0.314388
549.000000 0.137643 0.266762 0.312130
550.000000 0.138333 0.268081 0.309872
551.000000 0.138248 0.268133 0.310015
552.000000 0.138163 0.268185 0.310157
553.000000 0.138076 0.268245 0.310299
554.000000 0.137989 0.268304 0.310442
555.000000 0.137128 0.267107 0.312983
556.000000 0.136276 0.265919 0.315525
557.000000 0.135418 0.264724 0.318107
558.000000 0.134557 0.263518 0.320729
559.000000 0.133070 0.261269 0.325431
560.000000 0.131611 0.259052 0.330132
561.000000 0.130121 0.256768 0.335034
562.000000 0.128671 0.254536 0.339896
563.000000 0.126804 0.251568 0.346358
564.000000 0.124996 0.248673 0.352780
565.000000 0.123151 0.245676 0.359522
566.000000 0.121355 0.242736 0.366264
567.000000 0.119575 0.239798 0.373126
568.000000 0.117843 0.236915 0.379988
569.000000 0.116068 0.233939 0.387210
570.000000 0.116027 0.234081 0.387192
571.000000 0.115153 0.232606 0.390824
572.000000 0.114300 0.231162 0.394415
573.000000 0.112709 0.228463 0.401237
574.000000 0.111161 0.225806 0.408059
575.000000 0.109584 0.223067 0.415201
576.000000 0.108049 0.220375 0.422343
577.000000 0.107128 0.218825 0.426645
578.000000 0.106220 0.217292 0.430947
579.000000 0.105302 0.215730 0.435370
580.000000 0.104399 0.214187 0.439792
581.000000 0.102980 0.211627 0.447014
582.000000 0.101606 0.209128 0.454196
583.000000 0.100202 0.206543 0.461738
584.000000 0.098837 0.204003 0.469280
585.000000 0.097858 0.202223 0.474743
586.000000 0.096899 0.200461 0.480205
587.000000 0.095926 0.198654 0.485868
588.000000 0.094974 0.196866 0.491530
589.000000 0.094644 0.196365 0.493353
590.000000 0.094317 0.195862 0.495176
591.000000 0.093986 0.195348 0.497038
592.000000 0.093664 0.194846 0.498861
593.000000 0.093239 0.194125 0.501364
594.000000 0.092819 0.193405 0.503866
595.000000 0.092397 0.192676 0.506409
596.000000 0.091979 0.191946 0.508952
597.000000 0.091222 0.190486 0.513814
598.000000 0.090473 0.189023 0.518717
599.000000 0.089725 0.187552 0.523700
600.000000 0.088984 0.186084 0.528723
601.000000 0.088146 0.184390 0.534545
602.000000 0.087331 0.182735 0.540311
603.000000 0.086497 0.181026 0.546334
604.000000 0.085681 0.179336 0.552357
605.000000 0.084811 0.177507 0.558939
606.000000 0.083966 0.175710 0.565482
607.000000 0.083101 0.173848 0.572345
608.000000 0.081031 0.169255 0.589567
609.000000 0.079848 0.166562 0.599910
610.000000 0.078632 0.163751 0.610933
611.000000 0.078604 0.163818 0.610915
612.000000 0.077428 0.161056 0.621978
613.000000 0.076650 0.159242 0.629441
614.000000 0.075887 0.157446 0.636943
615.000000 0.075113 0.155596 0.644767
616.000000 0.074361 0.153785 0.652550
617.000000 0.074118 0.153283 0.654893
618.000000 0.073881 0.152794 0.657196
619.000000 0.073642 0.152296 0.659540
620.000000 0.073405 0.151800 0.661883
621.000000 0.073044 0.150968 0.665666
622.000000 0.072687 0.150142 0.669450
623.000000 0.072326 0.149291 0.673353
624.000000 0.071972 0.148455 0.677217
625.000000 0.071904 0.148375 0.677759
626.000000 0.071833 0.148285 0.678341
627.000000 0.071766 0.148202 0.678883
628.000000 0.071699 0.148119 0.679425
629.000000 0.071608 0.147961 0.680287
630.000000 0.071519 0.147812 0.681109
631.000000 0.071429 0.147651 0.681971
632.000000 0.071343 0.147499 0.682793
633.000000 0.070653 0.145700 0.690975
634.000000 0.069981 0.143929 0.699158
635.000000 0.069300 0.142104 0.707702
636.000000 0.068633 0.140300 0.716286
637.000000 0.067751 0.137849 0.728110
638.000000 0.066903 0.135459 0.739895
639.000000 0.066031 0.132950 0.752519
640.000000 0.065193 0.130498 0.765143
641.000000 0.064339 0.127946 0.778567
642.000000 0.063518 0.125448 0.792032
643.000000 0.062673 0.122828 0.806496
644.000000 0.061863 0.120266 0.821000
645.000000 0.060986 0.117435 0.837464
646.000000 0.060149 0.114676 0.853968
647.000000 0.059283 0.111749 0.871992
648.000000 0.058465 0.108916 0.889976
649.000000 0.057754 0.106394 0.906440
650.000000 0.057077 0.103941 0.922904
651.000000 0.057072 0.103951 0.922888
652.000000 0.056372 0.101349 0.940832
653.000000 0.055709 0.098829 0.958736
654.000000 0.054877 0.095569 0.982680
655.000000 0.054100 0.092433 1.006623
656.000000 0.053284 0.089023 1.033725
657.000000 0.052529 0.085757 1.060828
658.000000 0.051579 0.081465 1.098250
659.000000 0.050727 0.077412 1.135672
660.000000 0.049808 0.072797 1.181055
661.000000 0.049001 0.068487 1.226397
662.000000 0.048685 0.066741 1.245700
663.000000 0.048386 0.065043 1.265003
664.000000 0.048074 0.063228 1.286265
665.000000 0.047777 0.061467 1.307569
666.000000 0.047611 0.060480 1.319833
667.000000 0.047449 0.059514 1.332058
668.000000 0.047283 0.058506 1.345042
669.000000 0.047124 0.057520 1.357986
670.000000 0.046922 0.056234 1.375210
671.000000 0.046731 0.054981 1.392394
672.000000 0.046533 0.053658 1.411018
673.000000 0.046345 0.052366 1.429683
674.000000 0.046319 0.052223 1.431827
675.000000 0.046291 0.052081 1.433971
676.000000 0.046263 0.051935 1.436195
677.000000 0.046232 0.051791 1.438418
678.000000 0.046460 0.053505 1.413642
679.000000 0.046705 0.055281 1.388866
680.000000 0.046941 0.056940 1.366490
681.000000 0.047195 0.058651 1.344114
682.000000 0.047713 0.061952 1.302858
683.000000 0.048295 0.065457 1.261602
684.000000 0.048840 0.068586 1.226786
685.000000 0.049438 0.071884 1.191968
686.000000 0.050863 0.079137 1.121190
687.000000 0.052606 0.087224 1.050412
688.000000 0.054154 0.093859 0.997714
689.000000 0.055959 0.101074 0.945057
690.000000 0.059039 0.112354 0.870879
691.000000 0.059030 0.112370 0.870861
692.000000 0.062889 0.125176 0.796644
693.000000 0.066246 0.135438 0.743506
694.000000 0.070215 0.146742 0.690409
695.000000 0.076218 0.162521 0.624271
696.000000 0.083706 0.180557 0.558093
697.000000 0.090143 0.194971 0.511195
698.000000 0.097756 0.211003 0.464257
699.000000 0.105046 0.225538 0.425799
700.000000 0.113480 0.241539 0.387342
701.000000 0.120978 0.255175 0.357404
702.000000 0.129438 0.269985 0.327466
703.000000 0.137278 0.283264 0.302689
704.000000 0.146011 0.297603 0.277871
705.000000 0.153911 0.310238 0.257533
706.000000 0.162595 0.323779 0.237156
707.000000 0.169885 0.334920 0.221418
708.000000 0.177727 0.346674 0.205721
709.000000 0.184980 0.357362 0.192203
710.000000 0.192720 0.368584 0.178726
711.000000 0.199424 0.378189 0.167756
712.000000 0.206526 0.388234 0.156786
713.000000 0.213204 0.397599 0.147019
714.000000 0.220221 0.407327 0.137293
715.000000 0.227567 0.417399 0.127648
716.000000 0.235332 0.427926 0.118003
717.000000 0.242570 0.437630 0.109482
718.000000 0.250189 0.447745 0.100960
719.000000 0.256285 0.455798 0.094440
720.000000 0.262596 0.464073 0.087961
721.000000 0.268622 0.471958 0.082003
722.000000 0.274844 0.480042 0.076085
723.000000 0.280907 0.487885 0.070529
724.000000 0.287248 0.496034 0.064932
725.000000 0.293262 0.503708 0.059818
726.000000 0.299496 0.511617 0.054703
727.000000 0.304362 0.517788 0.050829
728.000000 0.309420 0.524174 0.046915
729.000000 0.314240 0.530259 0.043281
730.000000 0.319192 0.536487 0.039646
731.000000 0.323425 0.541815 0.036611
732.000000 0.323365 0.541892 0.036616
733.000000 0.327762 0.547390 0.033540
734.000000 0.331967 0.552640 0.030664
735.000000 0.336273 0.557990 0.027787
736.000000 0.339431 0.561939 0.025710
737.000000 0.342706 0.566027 0.023592
738.000000 0.345846 0.569945 0.021594
739.000000 0.349109 0.573999 0.019554
740.000000 0.351299 0.576759 0.018194
741.000000 0.353588 0.579620 0.016793
742.000000 0.355770 0.582350 0.015472
743.000000 0.358047 0.585184 0.014112
744.000000 0.360420 0.588131 0.012712
745.000000 0.362892 0.591197 0.011273
746.000000 0.365110 0.593957 0.009993
747.000000 0.367359 0.596745 0.008713
748.000000 0.368252 0.597918 0.008193
749.000000 0.369160 0.599094 0.007670
750.000000 0.369926 0.600101 0.007227
751.000000 0.370701 0.601117 0.006782
752.000000 0.371479 0.602138 0.006336
753.000000 0.372182 0.603087 0.005929
754.000000 0.372814 0.603951 0.005561
755.000000 0.373442 0.604815 0.005196
756.000000 0.373998 0.605592 0.004870
757.000000 0.374638 0.606454 0.004504
758.000000 0.375054 0.607051 0.004258
759.000000 0.375549 0.607728 0.003974
760.000000 0.375969 0.608317 0.003730
761.000000 0.376388 0.608898 0.003489
762.000000 0.376733 0.609389 0.003288
763.000000 0.377074 0.609866 0.003091
764.000000 0.377265 0.610164 0.002974
765.000000 0.377531 0.610539 0.002821
766.000000 0.377644 0.610733 0.002747
767.000000 0.377842 0.611025 0.002630
768.000000 0.377810 0.611045 0.002633
769.000000 0.377784 0.611079 0.002632
770.000000 0.377757 0.611112 0.002630
771.000000 0.377742 0.611147 0.002626
772.000000 0.377726 0.611182 0.002621
773.000000 0.377728 0.611209 0.002615
774.000000 0.377729 0.611237 0.002608
775.000000 0.377739 0.611261 0.002600
776.000000 0.377748 0.611286 0.002592
777.000000 0.377755 0.611315 0.002583
778.000000 0.377762 0.611343 0.002575
779.000000 0.377768 0.611370 0.002567
780.000000 0.377775 0.611397 0.002559
781.000000 0.377785 0.611416 0.002552
782.000000 0.377795 0.611435 0.002545
783.000000 0.377811 0.611446 0.002539
784.000000 0.377826 0.611457 0.002532
785.000000 0.377845 0.611463 0.002526
786.000000 0.377864 0.611469 0.002520
787.000000 0.377886 0.611472 0.002514
788.000000 0.377907 0.611475 0.002508
789.000000 0.377928 0.611479 0.002502
790.000000 0.377950 0.611483 0.002496
791.000000 0.377970 0.611489 0.002490
792.000000 0.377990 0.611495 0.002483
793.000000 0.378010 0.611502 0.002477
794.000000 0.378029 0.611509 0.002470
795.000000 0.378052 0.611512 0.002464
796.000000 0.378075 0.611516 0.002458
797.000000 0.378104 0.611512 0.002451
798.000000 0.378132 0.611509 0.002445
799.000000 0.378163 0.611503 0.002439
800.000000 0.378192 0.611498 0.002433
801.000000 0.378214 0.611491 0.002430
802.000000 0.378235 0.611483 0.002426
803.000000 0.378251 0.611479 0.002423
804.000000 0.378267 0.611476 0.002420
805.000000 0.378278 0.611474 0.002418
806.000000 0.378289 0.611473 0.002415
807.000000 0.378295 0.611471 0.002414
808.000000 0.378301 0.611470 0.002413
809.000000 0.378302 0.611468 0.002413
810.000000 0.378303 0.611466 0.002414
811.000000 0.378299 0.611461 0.002416
812.000000 0.378295 0.611457 0.002418
813.000000 0.378287 0.611449 0.002421
814.000000 0.378279 0.611441 0.002425
815.000000 0.378269 0.611430 0.002430
816.000000 0.378259 0.611419 0.002435
817.000000 0.378250 0.611408 0.002440
818.000000 0.378241 0.611397 0.002445
819.000000 0.378234 0.611385 0.002449
820.000000 0.378227 0.611374 0.002454
821.000000 0.378222 0.611364 0.002457
822.000000 0.378217 0.611354 0.002461
823.000000 0.378213 0.611344 0.002464
824.000000 0.378210 0.611333 0.002467
825.000000 0.378206 0.611323 0.002471
826.000000 0.378203 0.611313 0.002474
827.000000 0.378200 0.611303 0.002477
828.000000 0.378196 0.611292 0.002480
829.000000 0.378192 0.611281 0.002484
830.000000 0.378187 0.611271 0.002488
831.000000 0.378182 0.611260 0.002491
832.000000 0.378177 0.611249 0.002495
833.000000 0.378171 0.611239 0.002499
834.000000 0.378165 0.611229 0.002503
835.000000 0.378159 0.611222 0.002506
836.000000 0.378153 0.611214 0.002509
837.000000 0.378147 0.611209 0.002512
838.000000 0.378142 0.611203 0.002515
839.000000 0.378137 0.611201 0.002516
840.000000 0.378133 0.611199 0.002518
841.000000 0.378129 0.611199 0.002519
842.000000 0.378125 0.611199 0.002520
843.000000 0.378122 0.611201 0.002520
844.000000 0.378118 0.611203 0.002520
845.000000 0.378115 0.611206 0.002521
846.000000 0.378112 0.611208 0.002521
847.000000 0.378108 0.611211 0.002521
848.000000 0.378105 0.611214 0.002521
849.000000 0.378100 0.611216 0.002522
850.000000 0.378096 0.611219 0.002522
851.000000 0.378091 0.611220 0.002523
852.000000 0.378085 0.611221 0.002524
853.000000 0.378079 0.611221 0.002526
854.000000 0.378072 0.611220 0.002528
855.000000 0.378065 0.611219 0.002530
856.000000 0.378057 0.611218 0.002532
857.000000 0.378049 0.611216 0.002534
858.000000 0.378041 0.611214 0.002537
859.000000 0.378032 0.611213 0.002539
860.000000 0.378023 0.611211 0.002542
861.000000 0.378014 0.611209 0.002544
862.000000 0.378005 0.611208 0.002547
863.000000 0.377995 0.611206 0.002550
864.000000 0.377986 0.611205 0.002552
865.000000 0.377975 0.611203 0.002555
866.000000 0.377964 0.611202 0.002559
867.000000 0.377950 0.611198 0.002563
868.000000 0.377937 0.611195 0.002567
869.000000 0.377920 0.611190 0.002572
870.000000 0.377904 0.611184 0.002577
871.000000 0.377885 0.611178 0.002583
872.000000 0.377868 0.611172 0.002589
873.000000 0.377849 0.611168 0.002595
874.000000 0.377831 0.611163 0.002600
875.000000 0.377814 0.611161 0.002605
876.000000 0.377797 0.611159 0.002609
877.000000 0.377781 0.611159 0.002613
878.000000 0.377766 0.611160 0.002617
879.000000 0.377750 0.611162 0.002620
880.000000 0.377736 0.611164 0.002623
881.000000 0.377721 0.611168 0.002626
882.000000 0.377705 0.611171 0.002629
883.000000 0.377690 0.611175 0.002632
884.000000 0.377675 0.611178 0.002635
885.000000 0.377659 0.611182 0.002638
886.000000 0.377643 0.611186 0.002641
887.000000 0.377627 0.611189 0.002644
888.000000 0.377610 0.611191 0.002648
889.000000 0.377591 0.611193 0.002652
890.000000 0.377573 0.611194 0.002656
891.000000 0.377553 0.611195 0.002661
892.000000 0.377533 0.611195 0.002666
893.000000 0.377513 0.611194 0.002671
894.000000 0.377492 0.611193 0.002676
895.000000 0.377471 0.611192 0.002682
896.000000 0.377450 0.611190 0.002687
897.000000 0.377429 0.611188 0.002693
898.000000 0.377407 0.611186 0.002699
899.000000 0.377386 0.611184 0.002705
900.000000 0.377364 0.611181 0.002710
901.000000 0.377343 0.611179 0.002716
902.000000 0.377322 0.611176 0.002722
903.000000 0.377301 0.611173 0.002728
904.000000 0.377280 0.611170 0.002734
905.000000 0.377258 0.611166 0.002740
906.000000 0.377237 0.611163 0.002746
907.000000 0.377215 0.611158 0.002753
908.000000 0.377193 0.611153 0.002759
909.000000 0.377170 0.611148 0.002766
910.000000 0.377147 0.611142 0.002773
911.000000 0.377124 0.611138 0.002780
912.000000 0.377101 0.611133 0.002786
913.000000 0.377079 0.611131 0.002792
914.000000 0.377058 0.611128 0.002798
915.000000 0.377037 0.611129 0.002803
916.000000 0.377017 0.611130 0.002808
917.000000 0.377000 0.611136 0.002811
918.000000 0.376983 0.611141 0.002814
919.000000 0.376962 0.611145 0.002818
920.000000 0.376942 0.611149 0.002822
921.000000 0.376900 0.611129 0.002837
922.000000 0.376857 0.611108 0.002853
923.000000 0.376790 0.611060 0.002880
924.000000 0.376723 0.611012 0.002908
925.000000 0.376619 0.610922 0.002955
926.000000 0.376515 0.610831 0.003002
927.000000 0.376363 0.610685 0.003074
928.000000 0.376212 0.610538 0.003147
929.000000 0.376000 0.610321 0.003250
930.000000 0.375789 0.610104 0.003354
931.000000 0.375510 0.609809 0.003493
932.000000 0.375233 0.609514 0.003633
933.000000 0.374906 0.609160 0.003798
934.000000 0.374580 0.608807 0.003963
935.000000 0.374231 0.608426 0.004142
936.000000 0.373882 0.608046 0.004320
937.000000 0.373535 0.607666 0.004498
938.000000 0.373188 0.607286 0.004677
939.000000 0.372852 0.606919 0.004850
940.000000 0.372516 0.606551 0.005023
941.000000 0.372190 0.606196 0.005191
942.000000 0.371865 0.605842 0.005359
943.000000 0.371550 0.605498 0.005522
944.000000 0.371235 0.605155 0.005685
945.000000 0.370928 0.604823 0.005844
946.000000 0.370623 0.604491 0.006003
947.000000 0.370325 0.604169 0.006157
948.000000 0.370029 0.603849 0.006311
949.000000 0.369746 0.603545 0.006458
950.000000 0.369463 0.603242 0.006604
951.000000 0.369204 0.602968 0.006738
952.000000 0.368945 0.602693 0.006872
953.000000 0.368717 0.602458 0.006989
954.000000 0.368490 0.602223 0.007105
955.000000 0.368303 0.602038 0.007199
956.000000 0.368116 0.601853 0.007293
957.000000 0.367977 0.601726 0.007361
958.000000 0.367838 0.601599 0.007429
959.000000 0.367735 0.601516 0.007476
960.000000 0.367632 0.601434 0.007523
961.000000 0.367546 0.601373 0.007561
962.000000 0.367460 0.601312 0.007598
963.000000 0.367372 0.601250 0.007637
964.000000 0.367283 0.601188 0.007676
965.000000 0.367189 0.601120 0.007717
966.000000 0.367095 0.601052 0.007759
967.000000 0.367007 0.600992 0.007797
968.000000 0.366919 0.600933 0.007835
969.000000 0.366851 0.600897 0.007862
970.000000 0.366782 0.600862 0.007889
971.000000 0.366741 0.600860 0.007900
972.000000 0.366700 0.600858 0.007912
973.000000 0.366682 0.600885 0.007910
974.000000 0.366664 0.600912 0.007909
975.000000 0.366663 0.600960 0.007897
976.000000 0.366662 0.601008 0.007886
977.000000 0.366672 0.601071 0.007868
978.000000 0.366682 0.601134 0.007851
979.000000 0.366698 0.601203 0.007830
980.000000 0.366714 0.601273 0.007809
981.000000 0.366730 0.601345 0.007787
982.000000 0.366747 0.601417 0.007765
983.000000 0.366764 0.601492 0.007743
984.000000 0.366782 0.601566 0.007720
985.000000 0.366802 0.601644 0.007696
986.000000 0.366821 0.601722 0.007672
987.000000 0.366845 0.601806 0.007646
988.000000 0.366868 0.601890 0.007620
989.000000 0.366898 0.601982 0.007589
990.000000 0.366928 0.602074 0.007559
991.000000 0.366965 0.602177 0.007525
992.000000 0.367003 0.602280 0.007490
993.000000 0.367051 0.602396 0.007449
994.000000 0.367099 0.602513 0.007408
995.000000 0.367167 0.602653 0.007357
996.000000 0.367234 0.602794 0.007305
997.000000 0.367334 0.602975 0.007235
998.000000 0.367434 0.603155 0.007165
999.000000 0.367579 0.603391 0.007069
1000.000000 0.367724 0.603627 0.006974
1001.000000 0.367913 0.603917 0.006854
1002.000000 0.368103 0.604207 0.006735
1003.000000 0.368316 0.604527 0.006601
1004.000000 0.368530 0.604848 0.006468
1005.000000 0.368747 0.605173 0.006333
1006.000000 0.368964 0.605499 0.006198
1007.000000 0.369162 0.605804 0.006072
1008.000000 0.369361 0.606109 0.005947
1009.000000 0.369521 0.606368 0.005843
1010.000000 0.369680 0.606628 0.005740
1011.000000 0.369797 0.606837 0.005659
1012.000000 0.369913 0.607046 0.005579
1013.000000 0.370001 0.607222 0.005514
1014.000000 0.370090 0.607399 0.005448
1015.000000 0.370167 0.607562 0.005389
1016.000000 0.370244 0.607726 0.005330
1017.000000 0.370326 0.607896 0.005269
1018.000000 0.370407 0.608065 0.005207
1019.000000 0.370510 0.608260 0.005134
1020.000000 0.370612 0.608455 0.005060
1021.000000 0.370737 0.608677 0.004975
1022.000000 0.370862 0.608898 0.004890
1023.000000 0.370997 0.609132 0.004799
1024.000000 0.371132 0.609366 0.004709
1025.000000 0.371264 0.609597 0.004620
1026.000000 0.371396 0.609829 0.004530
1027.000000 0.371513 0.610042 0.004450
1028.000000 0.371630 0.610255 0.004369
1029.000000 0.371719 0.610436 0.004303
1030.000000 0.371808 0.610617 0.004237
1031.000000 0.371867 0.610763 0.004187
1032.000000 0.371926 0.610909 0.004137
1033.000000 0.371961 0.611028 0.004099
1034.000000 0.371996 0.611147 0.004062
1035.000000 0.372014 0.611246 0.004034
1036.000000 0.372031 0.611345 0.004006
1037.000000 0.372037 0.611431 0.003984
1038.000000 0.372042 0.611517 0.003962
1039.000000 0.372042 0.611599 0.003943
1040.000000 0.372042 0.611680 0.003923
1041.000000 0.372039 0.611759 0.003905
1042.000000 0.372036 0.611838 0.003887
1043.000000 0.372031 0.611916 0.003870
1044.000000 0.372026 0.611994 0.003852
1045.000000 0.372019 0.612071 0.003836
1046.000000 0.372012 0.612148 0.003819
1047.000000 0.372005 0.612226 0.003802
1048.000000 0.371998 0.612303 0.003785
1049.000000 0.371990 0.612382 0.003768
1050.000000 0.371983 0.612460 0.003752
1051.000000 0.371976 0.612540 0.003734
1052.000000 0.371970 0.612620 0.003717
1053.000000 0.371964 0.612701 0.003699
1054.000000 0.371957 0.612782 0.003681
1055.000000 0.371949 0.612860 0.003664
1056.000000 0.371940 0.612938 0.003648
1057.000000 0.371926 0.613010 0.003635
1058.000000 0.371911 0.613081 0.003621
1059.000000 0.371887 0.613142 0.003613
1060.000000 0.371862 0.613203 0.003604
1061.000000 0.371792 0.613208 0.003621
1062.000000 0.371722 0.613214 0.003637
1063.000000 0.371644 0.613211 0.003658
1064.000000 0.371565 0.613208 0.003678
1065.000000 0.371481 0.613199 0.003702
1066.000000 0.371396 0.613189 0.003726
1067.000000 0.371307 0.613173 0.003752
1068.000000 0.371218 0.613158 0.003779
1069.000000 0.371125 0.613140 0.003807
1070.000000 0.371032 0.613121 0.003835
1071.000000 0.370936 0.613100 0.003864
1072.000000 0.370841 0.613080 0.003894
1073.000000 0.370744 0.613059 0.003924
1074.000000 0.370647 0.613037 0.003953
1075.000000 0.370549 0.613014 0.003984
1076.000000 0.370451 0.612992 0.004015
1077.000000 0.370351 0.612968 0.004046
1078.000000 0.370251 0.612944 0.004077
1079.000000 0.370149 0.612918 0.004110
1080.000000 0.370047 0.612892 0.004142
1081.000000 0.369943 0.612864 0.004176
1082.000000 0.369839 0.612836 0.004209
1083.000000 0.369732 0.612806 0.004244
1084.000000 0.369626 0.612775 0.004279
1085.000000 0.369517 0.612742 0.004315
1086.000000 0.369408 0.612708 0.004351
1087.000000 0.369297 0.612671 0.004388
1088.000000 0.369185 0.612635 0.004426
1089.000000 0.369071 0.612595 0.004465
1090.000000 0.368957 0.612555 0.004504
1091.000000 0.368841 0.612512 0.004545
1092.000000 0.368725 0.612470 0.004585
1093.000000 0.368609 0.612426 0.004626
1094.000000 0.368492 0.612383 0.004666
