 52184   3740  10621   7880 DEL NORTE

2000  6  9   76   45 9998    0    0
2000  6 10   73   40    7    0    0
2000  6 11   76   42    0    0    0
2000  6 12   77   40    0    0    0
2000  6 13   79   41    0    0    0
2000  6 14   80   39    0    0    0
2000  6 15   77   44    0    0    0
2000  6 16   84   41    0    0    0
2000  6 17   77   37    0    0    0
2000  6 18   73   40    0    0    0
2000  6 19   72   44   48    0    0
2000  6 20   73   42    1    0    0
2000  6 21   78   37    1    0    0
2000  6 22   78   43    0    0    0
2000  6 23   78   44 9998    0    0
2000  6 24   72   47 9998    0    0
2000  6 25   75   46    0    0    0
2000  6 26   77   42    0    0    0
2000  6 27   80   47    2    0    0
2000  6 28   69   42    9    0    0
2000  6 29   75   44    1    0    0
2000  6 30   70   45    0    0    0
2000  7  1   77   42    0    0    0
2000  7  2   77   48    4    0    0
2000  7  3   80   51    4    0    0
2000  7  4   78   47 9998    0    0
2000  7  5   79   44    0    0    0
2000  7  6   83   45    0    0    0
2000  7  7   83   51    0    0    0
2000  7  8   82   42 9998    0    0
2000  7  9   77   46 9998    0    0
2000  7 10   75   48 9998    0    0
2000  7 11   76   53    0    0    0
2000  7 12   82   52 9998    0    0
2000  7 13   78   49    0    0    0
2000  7 14   78   50 9998    0    0
2000  7 15   80   49    0    0    0
2000  7 16   76   47    0    0    0
2000  7 17   76   51    0    0    0
2000  7 18   74   48   21    0    0
2000  7 19   80   43    0    0    0
2000  7 20   80   46    0    0    0
2000  7 21   83   43    0    0    0
2000  7 22   81   45    0    0    0
2000  7 23   82   47    0    0    0
2000  7 24   81   45    0    0    0
2000  7 25   76   47    0    0    0
2000  7 26   82   47    0    0    0
2000  7 27   81   49    0    0    0
2000  7 28   80   50    0    0    0
2000  7 29   84   49    6    0    0
2000  7 30   84   48    2    0    0
2000  7 31   78   46   11    0    0
2000  8  1   79   43    0    0    0
2000  8  2   82   48    0    0    0
2000  8  3   85   51    3    0    0
2000  8  4   82   48    0    0    0
2000  8  5   80   50    7    0    0
2000  8  6   82   50    4    0    0
2000  8  7   82   46    0    0    0
2000  8  8   82   47 9998    0    0
2000  8  9   83   49    0    0    0
2000  8 10   83   44    0    0    0
2000  8 11   82   49    0    0    0
2000  8 12   77   51    0    0    0
2000  8 13   81   49   31    0    0
2000  8 14   77   51    0    0    0
2000  8 15   80   49 9998    0    0
2000  8 16   80   49   16    0    0
2000  8 17   71   45 9998    0    0
2000  8 18   73   44    2    0    0
2000  8 19   69   45   24    0    0
2000  8 20   73   45    9    0    0
2000  8 21   74   46   12    0    0
2000  8 22   72   45   13    0    0
2000  8 23   73   45    1    0    0
2000  8 24   74   47    0    0    0
2000  8 25   76   47    0    0    0
2000  8 26   76   48 9998    0    0
2000  8 27   79   48    0    0    0
2000  8 28   79   50   10    0    0
2000  8 29   78   48    5    0    0
2000  8 30   76   48    6    0    0
2000  8 31   74   45    1    0    0
2000  9  1   72   41    0    0    0
2000  9  2   74   41    0    0    0
2000  9  3   74   42    0    0    0
2000  9  4   71   40    0    0    0
2000  9  5   79   44    0    0    0
2000  9  6   81   49    0    0    0
2000  9  7   75   41    0    0    0
2000  9  8   79   44    0    0    0
2000  9  9   68   34   10    0    0
2000  9 10   74   38    0    0    0
2000  9 11   77   40    0    0    0
2000  9 12   76   39    0    0    0
2000  9 13   76   38    0    0    0
2000  9 14   78   39    0    0    0
2000  9 15   80   37    0    0    0
2000  9 16   79   37    0    0    0
2000  9 17   79   46    0    0    0
2000  9 18   75   45    1    0    0
2000  9 19   73   41    0    0    0
2000  9 20   74   40    0    0    0
2000  9 21   77   33    0    0    0
